order_id,order_date,ship_date,customer_id,product_id,category_x,sub_category_x,quantity,sales,discount,profit,order_month,profit_margin_pct,shipping_days,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region,city
NM202403684196,,,CU0130,PR524,Office Supplies,Art,2,169.02,0.0,37.14,,21.973730919417818,,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Fox,Home Office,Central,Chicago
NM202403389232,,,CU0227,PR522,Office Supplies,Storage,2,33.35,0.6,0.0,,0.0,,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Cruz,Corporate,West,Los Angeles
NM202403422439,,,CU0200,PR523,Office Supplies,Art,1,45.93,0.1,7.28,,15.850206836490313,,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Shah,Consumer,East,Boston
NM202403755207,,,CU0112,PR507,Technology,Machines,4,170.76,0.0,91.36,,53.50199109861794,,LaserJet 100,Technology,Machines,19.85,42.69,Alex Hunt,Corporate,South,Atlanta
NM202403503674,2024-03-09,2024-03-15,CU0164,PR509,Technology,Machines,5,2981.12,0.1,1300.07,March,43.61011968656076,6.0,Shredder S,Technology,Machines,336.21,662.47,Taylor Lee,Corporate,Central,Chicago
NM202403225970,,,CU0137,PR511,Furniture,Chairs,6,570.29,0.2,194.27,,34.065124761086466,,Mesh Chair,Furniture,Chairs,62.67,118.81,Jordan Roy,Consumer,South,Miami
NM202403828073,,,CU0048,PR516,Office Supplies,Binders,2,17.35,0.1,7.59,,43.74639769452449,,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Dean,Corporate,West,Los Angeles
NM202403103370,,,CU0156,PR512,Furniture,Tables,8,5575.6,0.0,1515.12,,27.174115790228853,,Standing Desk,Furniture,Tables,507.56,696.95,Jordan Lee,Home Office,East,New York
NM202403197999,,,CU0106,PR509,Technology,Machines,6,3974.82,0.0,1957.56,,49.24902259724968,,Shredder S,Technology,Machines,336.21,662.47,Drew Hunt,Consumer,Central,Dallas
NM202403612696,,,CU0159,PR501,Technology,Phones,5,3120.18,0.4,-446.87,,-14.321930145055733,,Galaxy S,Technology,Phones,713.41,1040.06,Morgan Fox,Home Office,Central,Chicago
NM202403342974,,,CU0060,PR519,Office Supplies,Paper,2,18.02,0.2,3.64,,20.199778024417313,,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Dean,Consumer,South,Miami
NM202403354416,,,CU0126,PR509,Technology,Machines,1,463.73,0.3,127.52,,27.498760054341965,,Shredder S,Technology,Machines,336.21,662.47,Quinn Cruz,Consumer,South,Atlanta
NM202403436357,,,CU0175,PR511,Furniture,Chairs,2,201.98,0.15,76.64,,37.94435092583424,,Mesh Chair,Furniture,Chairs,62.67,118.81,Riley Fox,Consumer,Central,Dallas
NM202403161336,,,CU0177,PR517,Office Supplies,Binders,5,442.2,0.0,202.9,,45.88421528720036,,Poly Binder,Office Supplies,Binders,47.86,88.44,Taylor Lee,Corporate,West,Los Angeles
NM202403434890,2024-03-21,2024-03-21,CU0020,PR502,Technology,Phones,7,1998.36,0.1,861.28,March,43.0993414599972,0.0,Pixel Mini,Technology,Phones,162.44,317.2,Drew Ray,Corporate,Central,Dallas
NM202403998055,,,CU0083,PR501,Technology,Phones,5,5200.3,0.0,1633.25,,31.40684191296656,,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Wood,Consumer,Central,Chicago
NM202403652994,,,CU0118,PR520,Office Supplies,Paper,2,7.92,0.6,-2.5,,-31.565656565656564,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Lee,Consumer,South,Miami
NM202403693734,,,CU0197,PR508,Technology,Machines,5,1032.53,0.1,441.33,,42.742583750593205,,InkFlow 20,Technology,Machines,118.24,229.45,Casey Fox,Corporate,West,Seattle
NM202403372752,,,CU0101,PR514,Furniture,Bookcases,8,2119.76,0.0,839.52,,39.60448352643695,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Taylor Wood,Corporate,South,Miami
NM202403348504,,,CU0046,PR506,Technology,Accessories,4,2615.2,0.0,1302.08,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Morgan Bell,Corporate,South,Miami
NM202403667317,,,CU0035,PR520,Office Supplies,Paper,1,6.93,0.3,1.72,,24.81962481962482,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Cruz,Corporate,Central,Dallas
NM202403325847,,,CU0165,PR505,Technology,Accessories,3,495.31,0.15,157.75,,31.848741192384566,,BT Mouse,Technology,Accessories,112.52,194.24,Jamie Ray,Corporate,West,Los Angeles
NM202403263462,,,CU0035,PR521,Office Supplies,Storage,4,199.2,0.0,47.28,,23.73493975903615,,Storage Box,Office Supplies,Storage,37.98,49.8,Riley Cruz,Corporate,Central,Dallas
NM202403425882,,,CU0157,PR509,Technology,Machines,2,1324.94,0.0,652.52,,49.24902259724968,,Shredder S,Technology,Machines,336.21,662.47,Sam Ray,Corporate,South,Atlanta
NM202403274122,,,CU0239,PR512,Furniture,Tables,3,1881.77,0.1,359.09,,19.082565882121617,,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Roy,Corporate,South,Atlanta
NM202403884703,,,CU0040,PR509,Technology,Machines,7,4173.56,0.1,1820.09,,43.610011596814225,,Shredder S,Technology,Machines,336.21,662.47,Casey Hunt,Consumer,West,Los Angeles
NM202403106964,,,CU0002,PR521,Office Supplies,Storage,8,159.36,0.6,-144.48,,-90.66265060240963,,Storage Box,Office Supplies,Storage,37.98,49.8,Alex Lee,Consumer,West,Seattle
NM202403350570,,,CU0055,PR519,Office Supplies,Paper,3,33.78,0.0,12.21,,36.14564831261101,,Cardstock,Office Supplies,Paper,7.19,11.26,Drew Cruz,Corporate,West,Seattle
NM202403913593,,,CU0082,PR519,Office Supplies,Paper,8,63.06,0.3,5.54,,8.785283856644465,,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Ray,Consumer,East,New York
NM202403996154,,,CU0019,PR517,Office Supplies,Binders,8,424.51,0.0,41.63,,9.806600551223765,,Poly Binder,Office Supplies,Binders,47.86,88.44,Morgan Cruz,Corporate,East,Boston
NM202403882830,,,CU0122,PR505,Technology,Accessories,5,971.2,0.0,408.6,,42.07166392092257,,BT Mouse,Technology,Accessories,112.52,194.24,Casey Ray,Home Office,East,Boston
NM202403452958,,,CU0213,PR519,Office Supplies,Paper,4,40.54,0.1,11.78,,29.057720769610263,,Cardstock,Office Supplies,Paper,7.19,11.26,Drew Wood,Consumer,South,Atlanta
NM202403781472,,,CU0082,PR516,Office Supplies,Binders,6,52.06,0.1,22.78,,43.757203227045714,,Ring Binder,Office Supplies,Binders,4.88,9.64,Casey Ray,Consumer,East,New York
NM202403189172,,,CU0075,PR509,Technology,Machines,7,4637.29,0.0,2283.82,,49.24902259724969,,Shredder S,Technology,Machines,336.21,662.47,Casey Dean,Consumer,West,Seattle
NM202403250859,,,CU0160,PR512,Furniture,Tables,1,696.95,0.0,189.39,,27.174115790228853,,Standing Desk,Furniture,Tables,507.56,696.95,Quinn Fox,Home Office,South,Atlanta
NM202403524784,,,CU0035,PR503,Technology,Phones,3,418.2,0.1,0.0,,0.0,,iView 11,Technology,Phones,98.09,154.89,Riley Cruz,Corporate,Central,Dallas
NM202403130730,,,CU0043,PR504,Technology,Accessories,2,1164.67,0.2,311.49,,26.744914868589387,,USB Hub,Technology,Accessories,426.59,727.92,Drew Ray,Corporate,South,Miami
NM202403832455,,,CU0032,PR501,Technology,Phones,3,2496.14,0.2,355.91,,14.258414992748806,,Galaxy S,Technology,Phones,713.41,1040.06,Jamie Cruz,Consumer,Central,Dallas
NM202403341551,,,CU0037,PR503,Technology,Phones,7,867.38,0.2,180.75,,20.838617445640896,,iView 11,Technology,Phones,98.09,154.89,Jordan Bell,Corporate,West,Seattle
NM202403696220,,,CU0150,PR520,Office Supplies,Paper,2,15.84,0.2,5.42,,34.217171717171716,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Fox,Consumer,South,Miami
NM202403839056,,,CU0183,PR503,Technology,Phones,2,278.8,0.1,82.62,,29.634146341463413,,iView 11,Technology,Phones,98.09,154.89,Riley Lee,Corporate,Central,Dallas
NM202403449231,,,CU0012,PR509,Technology,Machines,5,2981.12,0.1,1300.07,,43.61011968656076,,Shredder S,Technology,Machines,336.21,662.47,Jamie Hunt,Consumer,Central,Chicago
NM202403600992,,,CU0134,PR515,Furniture,Bookcases,3,1716.93,0.0,766.59,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Morgan Fox,Home Office,Central,Chicago
NM202403801521,,,CU0166,PR512,Furniture,Tables,2,1393.9,0.0,378.78,,27.174115790228853,,Standing Desk,Furniture,Tables,507.56,696.95,Jamie Ray,Consumer,Central,Dallas
NM202403544736,,,CU0022,PR507,Technology,Machines,4,145.15,0.15,65.75,,45.297967619703755,,LaserJet 100,Technology,Machines,19.85,42.69,Casey Roy,Consumer,Central,Chicago
NM202403627462,,,CU0090,PR502,Technology,Phones,7,888.16,0.6,0.0,,0.0,,Pixel Mini,Technology,Phones,162.44,317.2,Riley Bell,Consumer,South,Miami
NM202403824504,,,CU0104,PR516,Office Supplies,Binders,6,57.84,0.0,28.56,,49.377593360995846,,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Wood,Home Office,East,New York
NM202403668873,,,CU0156,PR502,Technology,Phones,8,2030.08,0.2,730.56,,35.986759142496844,,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Lee,Home Office,East,New York
NM202403142164,,,CU0130,PR503,Technology,Phones,3,394.97,0.15,100.7,,25.495607261310983,,iView 11,Technology,Phones,98.09,154.89,Jordan Fox,Home Office,Central,Chicago
NM202403739054,,,CU0076,PR516,Office Supplies,Binders,6,57.84,0.0,0.0,,0.0,,Ring Binder,Office Supplies,Binders,4.88,9.64,Jordan Lee,Corporate,Central,Dallas
NM202403493462,2024-03-15,2024-03-19,CU0135,PR522,Office Supplies,Storage,1,16.68,0.6,-5.34,March,-32.014388489208635,4.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Lee,Consumer,East,New York
NM202403555636,,,CU0208,PR522,Office Supplies,Storage,4,166.76,0.0,78.68,,47.18157831614297,,File Cabinet,Office Supplies,Storage,22.02,41.69,Morgan Ray,Corporate,West,Seattle
NM202403979390,,,CU0118,PR501,Technology,Phones,1,1040.06,0.0,326.65,,31.40684191296656,,Galaxy S,Technology,Phones,713.41,1040.06,Alex Lee,Consumer,South,Miami
NM202403453129,,,CU0180,PR508,Technology,Machines,8,1652.04,0.1,706.12,,42.74230648168325,,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Bell,Home Office,Central,Chicago
NM202403176125,,,CU0175,PR521,Office Supplies,Storage,8,239.04,0.4,-64.8,,-27.10843373493976,,Storage Box,Office Supplies,Storage,37.98,49.8,Riley Fox,Consumer,Central,Dallas
NM202403715094,,,CU0196,PR514,Furniture,Bookcases,3,675.67,0.15,195.58,,28.946083147098438,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Lee,Consumer,East,Boston
NM202403120526,,,CU0115,PR508,Technology,Machines,4,642.46,0.3,169.5,,26.382965476449893,,InkFlow 20,Technology,Machines,118.24,229.45,Taylor Cruz,Consumer,East,Boston
NM202403634580,,,CU0114,PR504,Technology,Accessories,6,4367.52,0.0,1807.98,,41.39603253104737,,USB Hub,Technology,Accessories,426.59,727.92,Riley Roy,Corporate,West,Los Angeles
NM202403711326,,,CU0223,PR524,Office Supplies,Art,7,473.26,0.2,11.68,,2.467987998140557,,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Dean,Consumer,Central,Dallas
NM202403115550,,,CU0002,PR519,Office Supplies,Paper,8,76.57,0.15,19.05,,24.879195507378874,,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Lee,Consumer,West,Seattle
NM202403185289,,,CU0222,PR508,Technology,Machines,3,688.35,0.0,333.63,,48.46807583351492,,InkFlow 20,Technology,Machines,118.24,229.45,Drew Wood,Consumer,West,Los Angeles
NM202403906937,,,CU0236,PR524,Office Supplies,Art,1,84.51,0.0,18.57,,21.973730919417818,,Sketch Pad,Office Supplies,Art,65.94,84.51,Jamie Lee,Home Office,South,Miami
NM202403767262,,,CU0226,PR522,Office Supplies,Storage,7,291.83,0.0,137.69,,47.18157831614296,,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Ray,Consumer,East,Boston
NM202403361344,,,CU0175,PR522,Office Supplies,Storage,8,300.17,0.1,124.01,,41.313255821701034,,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Fox,Consumer,Central,Dallas
NM202403526160,,,CU0054,PR518,Office Supplies,Paper,8,460.02,0.15,188.02,,40.872135994087216,,Copy Paper,Office Supplies,Paper,34.0,67.65,Casey Ray,Corporate,South,Miami
NM202403521137,,,CU0039,PR522,Office Supplies,Storage,1,41.69,0.0,19.67,,47.18157831614297,,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Roy,Consumer,East,Boston
NM202403448112,,,CU0218,PR521,Office Supplies,Storage,7,296.31,0.15,30.45,,10.276399716513112,,Storage Box,Office Supplies,Storage,37.98,49.8,Taylor Ray,Corporate,East,New York
NM202403191788,,,CU0097,PR518,Office Supplies,Paper,6,243.54,0.4,39.54,,16.235525991623554,,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Bell,Corporate,Central,Dallas
NM202403484435,,,CU0178,PR508,Technology,Machines,4,826.02,0.1,353.06,,42.74230648168325,,InkFlow 20,Technology,Machines,118.24,229.45,Drew Lee,Consumer,West,Los Angeles
NM202403463122,,,CU0151,PR504,Technology,Accessories,6,3712.39,0.15,1152.85,,31.05411877523644,,USB Hub,Technology,Accessories,426.59,727.92,Jamie Dean,Home Office,Central,Chicago
NM202403777364,,,CU0135,PR510,Furniture,Chairs,3,727.92,0.0,227.49,,31.25206066600726,,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Lee,Consumer,East,New York
NM202403599171,,,CU0037,PR508,Technology,Machines,4,642.46,0.3,169.5,,26.382965476449893,,InkFlow 20,Technology,Machines,118.24,229.45,Jordan Bell,Corporate,West,Seattle
NM202403656817,,,CU0141,PR522,Office Supplies,Storage,6,225.13,0.1,93.01,,41.313907520099505,,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Fox,Corporate,South,Atlanta
NM202403710733,,,CU0111,PR521,Office Supplies,Storage,2,99.6,0.0,23.64,,23.73493975903615,,Storage Box,Office Supplies,Storage,37.98,49.8,Riley Shah,Consumer,East,New York
NM202403482584,,,CU0070,PR519,Office Supplies,Paper,4,31.53,0.3,2.77,,8.785283856644465,,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Wood,Consumer,Central,Dallas
NM202403944729,,,CU0194,PR517,Office Supplies,Binders,1,88.44,0.0,40.58,,45.884215287200355,,Poly Binder,Office Supplies,Binders,47.86,88.44,Casey Bell,Consumer,West,Seattle
NM202403922950,,,CU0212,PR523,Office Supplies,Art,8,326.59,0.2,17.39,,5.324719066719741,,Marker Set,Office Supplies,Art,38.65,51.03,Jordan Dean,Corporate,East,Boston
NM202403115786,,,CU0049,PR504,Technology,Accessories,5,1455.84,0.6,-677.11,,-46.50991867238158,,USB Hub,Technology,Accessories,426.59,727.92,Sam Bell,Corporate,Central,Dallas
NM202403149721,,,CU0164,PR520,Office Supplies,Paper,5,49.5,0.0,23.45,,47.37373737373737,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Lee,Corporate,Central,Chicago
NM202403221038,,,CU0141,PR521,Office Supplies,Storage,7,244.02,0.3,-21.84,,-8.950086058519794,,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Fox,Corporate,South,Atlanta
NM202403138861,,,CU0181,PR513,Furniture,Tables,3,685.91,0.0,97.82,,14.26134624076045,,Meeting Table,Furniture,Tables,196.03,254.04,Casey Dean,Home Office,East,New York
NM202403765489,,,CU0117,PR510,Furniture,Chairs,3,509.54,0.3,9.11,,1.7878871138674097,,Task Chair,Furniture,Chairs,166.81,242.64,Alex Hunt,Consumer,South,Atlanta
NM202403328315,,,CU0184,PR509,Technology,Machines,2,1324.94,0.0,652.52,,49.24902259724968,,Shredder S,Technology,Machines,336.21,662.47,Jamie Lee,Consumer,East,New York
NM202403686612,2024-03-30,2024-03-31,CU0115,PR515,Furniture,Bookcases,2,972.93,0.15,339.37,March,34.881235032325044,1.0,Corner Case,Furniture,Bookcases,316.78,572.31,Taylor Cruz,Consumer,East,Boston
NM202403950174,,,CU0224,PR504,Technology,Accessories,5,1455.84,0.0,-677.11,,-46.50991867238158,,USB Hub,Technology,Accessories,426.59,727.92,Jordan Fox,Consumer,East,New York
NM202403798578,,,CU0125,PR505,Technology,Accessories,7,1359.68,0.0,572.04,,42.07166392092256,,BT Mouse,Technology,Accessories,112.52,194.24,Jamie Ray,Consumer,East,Boston
NM202403318878,,,CU0146,PR502,Technology,Phones,5,1427.4,0.1,615.2,,43.0993414599972,,Pixel Mini,Technology,Phones,162.44,317.2,Casey Wood,Consumer,East,New York
NM202403592457,,,CU0152,PR505,Technology,Accessories,2,388.48,0.0,163.44,,42.07166392092257,,BT Mouse,Technology,Accessories,112.52,194.24,Alex Hunt,Corporate,East,Boston
NM202403341188,,,CU0152,PR515,Furniture,Bookcases,7,3204.94,0.2,987.48,,30.811185232796866,,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Hunt,Corporate,East,Boston
NM202403588990,,,CU0069,PR515,Furniture,Bookcases,5,2575.39,0.1,991.5,,38.49902344887571,,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Shah,Consumer,East,New York
NM202403514591,,,CU0074,PR522,Office Supplies,Storage,8,233.46,0.3,57.3,,24.543819069647903,,File Cabinet,Office Supplies,Storage,22.02,41.69,Morgan Wood,Consumer,Central,Chicago
NM202403292295,,,CU0179,PR512,Furniture,Tables,5,3484.75,0.0,946.95,,27.174115790228853,,Standing Desk,Furniture,Tables,507.56,696.95,Drew Bell,Home Office,South,Atlanta
NM202403794552,,,CU0195,PR501,Technology,Phones,3,1872.11,0.4,-268.12,,-14.321808013418016,,Galaxy S,Technology,Phones,713.41,1040.06,Riley Bell,Corporate,South,Miami
NM202403367409,,,CU0239,PR506,Technology,Accessories,3,1667.19,0.15,682.35,,40.92814856135173,,Keyboard X,Technology,Accessories,328.28,653.8,Morgan Roy,Corporate,South,Atlanta
NM202403719189,,,CU0019,PR504,Technology,Accessories,5,3093.66,0.15,960.71,,31.05415591887926,,USB Hub,Technology,Accessories,426.59,727.92,Morgan Cruz,Corporate,East,Boston
NM202403391457,,,CU0145,PR523,Office Supplies,Art,7,357.21,0.0,86.66,,24.260239075053892,,Marker Set,Office Supplies,Art,38.65,51.03,Jamie Hunt,Corporate,South,Atlanta
NM202403207429,,,CU0177,PR518,Office Supplies,Paper,2,135.3,0.0,67.3,,49.741315594974125,,Copy Paper,Office Supplies,Paper,34.0,67.65,Taylor Lee,Corporate,West,Los Angeles
NM202403413656,,,CU0059,PR501,Technology,Phones,6,6240.36,0.0,1959.9,,31.406841912966566,,Galaxy S,Technology,Phones,713.41,1040.06,Sam Wood,Consumer,South,Atlanta
NM202403814685,,,CU0226,PR508,Technology,Machines,7,1606.15,0.0,778.47,,48.46807583351493,,InkFlow 20,Technology,Machines,118.24,229.45,Quinn Ray,Consumer,East,Boston
NM202403781106,,,CU0189,PR519,Office Supplies,Paper,2,15.76,0.3,1.38,,8.756345177664974,,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Fox,Corporate,East,New York
NM202403757019,,,CU0144,PR517,Office Supplies,Binders,6,530.64,0.0,243.48,,45.884215287200355,,Poly Binder,Office Supplies,Binders,47.86,88.44,Morgan Cruz,Consumer,West,Seattle
NM202403652032,,,CU0077,PR507,Technology,Machines,8,341.52,0.0,182.72,,53.50199109861794,,LaserJet 100,Technology,Machines,19.85,42.69,Alex Lee,Corporate,South,Atlanta
NM202403692831,,,CU0190,PR517,Office Supplies,Binders,1,61.91,0.0,14.05,,22.694233564852205,,Poly Binder,Office Supplies,Binders,47.86,88.44,Quinn Lee,Consumer,East,New York
NM202403713839,,,CU0097,PR517,Office Supplies,Binders,3,265.32,0.0,121.74,,45.884215287200355,,Poly Binder,Office Supplies,Binders,47.86,88.44,Alex Bell,Corporate,Central,Dallas
NM202403538663,,,CU0204,PR505,Technology,Accessories,1,165.1,0.15,52.58,,31.847365233192004,,BT Mouse,Technology,Accessories,112.52,194.24,Morgan Bell,Home Office,Central,Dallas
NM202403767158,,,CU0103,PR511,Furniture,Chairs,4,475.24,0.0,224.56,,47.251914821984684,,Mesh Chair,Furniture,Chairs,62.67,118.81,Quinn Bell,Consumer,South,Miami
NM202403712848,,,CU0193,PR520,Office Supplies,Paper,4,27.72,0.3,6.88,,24.81962481962482,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Sam Shah,Consumer,East,New York
NM202403902638,,,CU0136,PR508,Technology,Machines,3,688.35,0.0,333.63,,48.46807583351492,,InkFlow 20,Technology,Machines,118.24,229.45,Alex Dean,Consumer,Central,Chicago
NM202403102385,,,CU0157,PR510,Furniture,Chairs,1,194.11,0.2,27.3,,14.0641904075009,,Task Chair,Furniture,Chairs,166.81,242.64,Sam Ray,Corporate,South,Atlanta
NM202403376088,,,CU0086,PR507,Technology,Machines,6,217.72,0.15,98.62,,45.29671137240492,,LaserJet 100,Technology,Machines,19.85,42.69,Taylor Lee,Corporate,East,New York
NM202403213852,,,CU0155,PR507,Technology,Machines,8,290.29,0.15,131.49,,45.29608322711771,,LaserJet 100,Technology,Machines,19.85,42.69,Sam Wood,Consumer,South,Atlanta
NM202403220469,,,CU0114,PR522,Office Supplies,Storage,8,283.49,0.0,107.33,,37.860241983844226,,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Roy,Corporate,West,Los Angeles
NM202403634676,,,CU0222,PR523,Office Supplies,Art,5,216.88,0.15,23.63,,10.895426042050904,,Marker Set,Office Supplies,Art,38.65,51.03,Drew Wood,Consumer,West,Los Angeles
NM202403102950,,,CU0164,PR508,Technology,Machines,5,458.9,0.6,-132.3,,-28.829810416212688,,InkFlow 20,Technology,Machines,118.24,229.45,Taylor Lee,Corporate,Central,Chicago
NM202403625436,,,CU0170,PR505,Technology,Accessories,7,1087.74,0.2,300.1,,27.58931362274073,,BT Mouse,Technology,Accessories,112.52,194.24,Drew Ray,Home Office,South,Atlanta
NM202403167913,,,CU0103,PR518,Office Supplies,Paper,8,487.08,0.1,215.08,,44.15701732774904,,Copy Paper,Office Supplies,Paper,34.0,67.65,Quinn Bell,Consumer,South,Miami
NM202403372859,,,CU0195,PR515,Furniture,Bookcases,5,2861.55,0.0,1277.65,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Riley Bell,Corporate,South,Miami
NM202403392201,,,CU0019,PR520,Office Supplies,Paper,8,71.28,0.1,29.6,,41.52637485970819,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Morgan Cruz,Corporate,East,Boston
NM202403529806,2024-03-01,2024-03-06,CU0132,PR511,Furniture,Chairs,5,594.05,0.0,280.7,March,47.251914821984684,5.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Sam Hunt,Corporate,Central,Chicago
NM202403972333,,,CU0059,PR514,Furniture,Bookcases,3,794.91,0.0,314.82,,39.60448352643696,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Sam Wood,Consumer,South,Atlanta
NM202403282978,2024-03-14,2024-03-14,CU0184,PR523,Office Supplies,Art,3,153.09,0.0,37.14,March,24.260239075053892,0.0,Marker Set,Office Supplies,Art,38.65,51.03,Jamie Lee,Consumer,East,New York
NM202403695828,,,CU0188,PR517,Office Supplies,Binders,2,106.13,0.4,10.41,,9.808725148402903,,Poly Binder,Office Supplies,Binders,47.86,88.44,Quinn Lee,Home Office,South,Miami
NM202403324877,,,CU0119,PR507,Technology,Machines,2,85.38,0.0,45.68,,53.50199109861794,,LaserJet 100,Technology,Machines,19.85,42.69,Sam Fox,Consumer,West,Seattle
NM202403184172,,,CU0132,PR507,Technology,Machines,4,119.53,0.3,40.13,,33.573161549401824,,LaserJet 100,Technology,Machines,19.85,42.69,Sam Hunt,Corporate,Central,Chicago
NM202403250189,,,CU0001,PR522,Office Supplies,Storage,1,37.52,0.1,15.5,,41.311300639658846,,File Cabinet,Office Supplies,Storage,22.02,41.69,Taylor Hunt,Consumer,South,Atlanta
NM202403273386,,,CU0171,PR504,Technology,Accessories,5,3093.66,0.15,960.71,,31.05415591887926,,USB Hub,Technology,Accessories,426.59,727.92,Quinn Fox,Consumer,West,Seattle
NM202403273003,,,CU0184,PR518,Office Supplies,Paper,8,487.08,0.1,215.08,,44.15701732774904,,Copy Paper,Office Supplies,Paper,34.0,67.65,Jamie Lee,Consumer,East,New York
NM202403851697,,,CU0173,PR509,Technology,Machines,5,1987.41,0.4,306.36,,15.415037662082812,,Shredder S,Technology,Machines,336.21,662.47,Taylor Cruz,Corporate,West,Seattle
NM202403550336,,,CU0102,PR509,Technology,Machines,8,3709.83,0.3,1020.15,,27.498564624255017,,Shredder S,Technology,Machines,336.21,662.47,Riley Dean,Consumer,West,Los Angeles
NM202403163175,2024-03-08,2024-03-10,CU0015,PR513,Furniture,Tables,7,1511.54,0.15,139.33,March,9.217751432314065,2.0,Meeting Table,Furniture,Tables,196.03,254.04,Sam Wood,Consumer,East,New York
NM202403203963,,,CU0002,PR522,Office Supplies,Storage,6,250.14,0.0,118.02,,47.18157831614296,,File Cabinet,Office Supplies,Storage,22.02,41.69,Alex Lee,Consumer,West,Seattle
NM202403636109,,,CU0073,PR523,Office Supplies,Art,7,142.88,0.6,-127.67,,-89.3547032474804,,Marker Set,Office Supplies,Art,38.65,51.03,Jordan Wood,Home Office,West,Los Angeles
NM202403275389,2024-03-21,2024-03-26,CU0158,PR510,Furniture,Chairs,8,1941.12,0.0,606.64,March,31.252060666007253,5.0,Task Chair,Furniture,Chairs,166.81,242.64,Jordan Hunt,Home Office,South,Atlanta
NM202403679946,,,CU0226,PR523,Office Supplies,Art,3,91.85,0.4,-24.1,,-26.238432226456183,,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Ray,Consumer,East,Boston
NM202403124600,,,CU0061,PR521,Office Supplies,Storage,7,244.02,0.3,-21.84,,-8.950086058519794,,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Cruz,Consumer,West,Los Angeles
NM202403627402,2024-03-05,2024-03-09,CU0198,PR513,Furniture,Tables,5,762.12,0.4,-218.03,March,-28.60835563953183,4.0,Meeting Table,Furniture,Tables,196.03,254.04,Morgan Hunt,Corporate,East,Boston
NM202403893045,,,CU0178,PR507,Technology,Machines,8,341.52,0.0,182.72,,53.50199109861794,,LaserJet 100,Technology,Machines,19.85,42.69,Drew Lee,Consumer,West,Los Angeles
NM202403306005,,,CU0048,PR519,Office Supplies,Paper,7,63.06,0.2,12.73,,20.187123374563907,,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Dean,Corporate,West,Los Angeles
NM202403506968,,,CU0189,PR522,Office Supplies,Storage,2,50.03,0.4,5.99,,11.97281631021387,,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Fox,Corporate,East,New York
NM202403775012,,,CU0028,PR519,Office Supplies,Paper,4,45.04,0.0,0.0,,0.0,,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Roy,Consumer,East,Boston
NM202403448405,,,CU0120,PR513,Furniture,Tables,3,647.8,0.15,59.71,,9.217351034269837,,Meeting Table,Furniture,Tables,196.03,254.04,Alex Wood,Corporate,East,Boston
NM202403639955,,,CU0165,PR511,Furniture,Chairs,6,712.86,0.0,336.84,,47.25191482198468,,Mesh Chair,Furniture,Chairs,62.67,118.81,Jamie Ray,Corporate,West,Los Angeles
